Unbroken Algebra,Stabilized Vector,Ideal,Rep,Repeat
E7,v.120,E7,"1x[ 1, 0, 0, 0, 0, 0, 0 ]+2x[ 0, 0, 0, 0, 1, 0, 0 ]+3x[ 0, 0, 0, 0, 0, 0, 0 ]"
D4,v.60+v.61+v.62+v.64+v.78,D4,"1x[ 1, 0, 0, 0 ]+8x[ 0, 1, 0, 0 ]+8x[ 0, 0, 1, 0 ]+8x[ 0, 0, 0, 1 ]+28x[ 0, 0, 0, 0 ]"
F4,v.8+v.53+v.55+v.71,F4,"1x[ 1, 0, 0, 0 ]+7x[ 0, 0, 1, 0 ]+14x[ 0, 0, 0, 0 ]"
B2,v.69+v.70+v.71+v.72+v.73+v.74,B2,"2x[ 3, 0 ]+4x[ 1, 1 ]+3x[ 0, 2 ]+6x[ 2, 0 ]+3x[ 0, 1 ]+6x[ 1, 0 ]+3x[ 0, 0 ]"
B2 A1,v.58+v.67+v.68+v.69+v.82,A1,"3^14+2^64+1^78",B2,"1x[ 2, 0 ]+11x[ 0, 1 ]+32x[ 1, 0 ]+55x[ 0, 0 ]"
A1 A1 A1,v.56+v.59+v.69+v.71+v.72+v.73,A1,"3^1+2^56+1^133",A1,"3^1+2^56+1^133",A1,"3^1+2^56+1^133"
B2,v.45+v.57+v.58+v.67+v.74,B2,"1x[ 2, 0 ]+11x[ 0, 1 ]+32x[ 1, 0 ]+55x[ 0, 0 ]"
A4,v.42+v.43+v.53+v.57,A4,"1x[ 1, 1, 0, 0 ]+5x[ 0, 0, 1, 0 ]+5x[ 0, 0, 0, 1 ]+10x[ 1, 0, 0, 0 ]+10x[ 0, 1, 0, 0 ]+24x[ 0, 0, 0, 0 ]"
A1 A1,v.52+v.58+v.60+v.61+v.62+v.78,A1,"3^1+2^56+1^133",A1,"9^3+7^13+5^14+3^18+1^6"
C3,v.8+v.55+v.58+v.66+v.69,C3,"1x[ 2, 0, 0 ]+7x[ 0, 1, 0 ]+2x[ 0, 0, 1 ]+14x[ 1, 0, 0 ]+17x[ 0, 0, 0 ]"
A2,v.45+v.54+v.56+v.57+v.58+v.59+v.61,A2,"3x[ 2, 2 ]+5x[ 3, 0 ]+5x[ 0, 3 ]+8x[ 1, 1 ]+3x[ 0, 0 ]"
A2,v.42+v.43+v.53+v.57+v.61,A2,"1x[ 1, 1 ]+27x[ 1, 0 ]+27x[ 0, 1 ]+78x[ 0, 0 ]"
B2,v.44+v.45+v.46+v.47+v.55+v.68,B2,"4x[ 1, 1 ]+6x[ 2, 0 ]+10x[ 0, 1 ]+16x[ 1, 0 ]+10x[ 0, 0 ]"
A3,v.15+v.45+v.57+v.58+v.59+v.61,A3,"1x[ 1, 1, 0 ]+10x[ 0, 0, 1 ]+16x[ 1, 0, 0 ]+16x[ 0, 1, 0 ]+45x[ 0, 0, 0 ]"
A1,v.47+v.49+v.50+v.51+v.52+v.64,A1,"3^14+2^64+1^78"
A1 A1,v.45+v.46+v.47+v.48+v.49+v.50,A1,"3^1+2^56+1^133",A1,"7^5+6^6+5^10+4^14+3^15+2^10+1^6"
G2 A1,v.23+v.24+v.42+v.43+v.61,G2,"1x[ 1, 0 ]+26x[ 0, 1 ]+52x[ 0, 0 ]",A1,"3^1+2^56+1^133"
A1 A1,v.22+v.44+v.48+v.53+v.59+v.71,A1,"3^1+2^56+1^133",A1,"5^14+3^50+1^28"
A1,v.44+v.45+v.46+v.47+v.48+v.49+v.50,A1,"7^5+6^6+5^10+4^14+3^15+2^10+1^6"
A2,v.34+v.37+v.38+v.40+v.43+v.64,A2,"8x[ 1, 1 ]+3x[ 2, 0 ]+3x[ 0, 2 ]+21x[ 0, 1 ]+21x[ 1, 0 ]+22x[ 0, 0 ]"
G2,v.34+v.35+v.36+v.38+v.44+v.50,G2,"1x[ 1, 0 ]+26x[ 0, 1 ]+52x[ 0, 0 ]"
B3,v.8+v.21+v.37+v.49+v.51,B3,"1x[ 1, 0, 0 ]+16x[ 0, 0, 1 ]+9x[ 0, 1, 0 ]+36x[ 0, 0, 0 ]"
A1,v.39+v.41+v.42+v.43+v.44+v.45+v.48,A1,"6^4+5^10+4^16+3^20+2^20+1^10"
A1 A1,v.31+v.32+v.36+v.46+v.50+v.61,A1,"3^1+2^56+1^133",A1,"4^2+3^27+2^52+1^55"
A1,v.22+v.38+v.39+(2)*v.44+v.48+v.49+v.59,A1,"5^3+4^16+3^27+2^32+1^24"
A1 A1,v.25+v.34+v.37+v.38+v.39+v.40+v.43,A1,"3^1+2^56+1^133",A1,"3^1+2^56+1^133"
A1,v.28+v.31+v.37+v.41+v.42+v.43+v.48,A1,"4^2+3^27+2^52+1^55"
A1,v.20+v.37+v.38+v.39+v.41+v.42+v.43,A1,"3^1+2^56+1^133"
A1 A1,v.8+v.34+v.35+v.37+v.38+v.48,A1,"3^1+2^56+1^133",A1,"3^14+2^64+1^78"
0,v.5+v.38+v.39+v.40+v.41+v.42+v.43+v.44,0
A1 A1,v.23+v.24+v.33+v.34+v.35+v.36,A1,"3^1+2^56+1^133",A1,"5^7+4^14+3^28+2^28+1^17"
A1 A1,v.8+v.25+v.34+v.35+v.37+v.38+v.40,A1,"3^1+2^56+1^133",A1,"3^1+2^56+1^133"
A1,v.23+v.24+v.32+v.33+v.34+v.35+v.36,A1,"5^7+4^14+3^28+2^28+1^17"
A1,v.8+v.20+v.32+v.34+v.35+v.37+v.38,A1,"3^1+2^56+1^133"
A2,v.1+v.8+v.20+v.33+v.34+v.35+v.44,A2,"1x[ 1, 1 ]+27x[ 1, 0 ]+27x[ 0, 1 ]+78x[ 0, 0 ]"
0,v.8+v.26+v.27+v.30+v.32+v.39+v.41,0
B2,v.1+v.8+v.32+v.33+v.34+v.35,B2,"1x[ 2, 0 ]+11x[ 0, 1 ]+32x[ 1, 0 ]+55x[ 0, 0 ]"
G2,v.1+v.7+v.8+v.26+v.27+v.44,G2,"1x[ 1, 0 ]+26x[ 0, 1 ]+52x[ 0, 0 ]"
0,v.23+v.24+v.26+v.27+v.28+v.29+v.32+v.41,0
A1,v.14+v.23+v.24+v.26+v.27+v.29+v.32,A1,"4^8+3^28+2^48+1^36"
0,v.15+v.16+v.26+v.27+v.28+v.30+v.32+v.41,0
A1,v.9+v.15+v.26+v.27+v.28+v.32+v.41,A1,"3^1+2^56+1^133"
0,v.4+v.15+v.23+v.25+v.26+v.31+v.34+v.35,0
0,v.18+v.19+v.20+v.21+v.22+v.23+v.33+v.49,0
A1,v.7+v.8+v.23+v.24+v.26+v.27+v.32,A1,"4^2+3^27+2^52+1^55"
A1,v.8+v.14+v.17+v.18+v.24+v.26+v.27,A1,"3^1+2^56+1^133"
0,v.4+v.14+v.15+v.23+v.24+v.25+v.26+v.27,0
A1,v.1+v.13+v.17+v.18+v.19+v.22+v.28,A1,"3^14+2^64+1^78"
0,v.4+v.8+v.14+v.23+v.24+v.25+v.26+v.27,0
A1,v.1+v.8+v.14+v.17+v.18+v.19+v.26,A1,"3^1+2^56+1^133"
0,v.1+v.4+v.17+v.18+v.19+v.21+v.22+v.26,0
0,v.4+v.8+v.9+v.14+v.17+v.18+v.19+v.27,0
A1,v.1+v.6+v.7+v.8+v.17+v.18+v.19,A1,"3^1+2^56+1^133"
0,v.1+v.4+v.8+v.13+v.14+v.17+v.18+v.19,0
0,v.6+v.7+v.8+v.9+v.10+v.11+v.12+v.25,0
0,v.1+v.2+v.5+v.8+v.10+v.11+v.14+v.20,0
0,v.1+v.2+v.5+v.6+v.7+v.8+v.10+v.11,0
0,v.1+v.2+v.3+v.4+v.5+v.6+v.7+v.8,0
